1837	1889	1941	2142	2193	2292	2373	2427	2432	2575	2588	2707	2732	2737	2772	2832	2889	2935	3027	3261	3277	3348	3441	3498	3518	3593	3604	3625	3626	3799	3868	3896	3952	3957	3969	4272	4288	4306	4683	4739	4795	4895	4899	4942	4961	5025	111	118	175	204	257	291	300	361	468	485	676	701	715	729	884	921	939	955	991	1085	1196	1212	1283	1395	1463	1503	1520	1522	1570	1592	1601	1649	1744	1796																																																																																																																																																																																																									
1838	4911	453	896	1060																																																																																																																																																																																																																																																																																				
1839	2747																																																																																																																																																																																																																																																																																							
1840	4596																																																																																																																																																																																																																																																																																							
1841	4097																																																																																																																																																																																																																																																																																							
1842	2027	3208	3346	3931	4466	296	722	1804																																																																																																																																																																																																																																																																																
1843	2148	2500	2992	4885	5054	338	701	1126																																																																																																																																																																																																																																																																																
1844	2054	2747	640																																																																																																																																																																																																																																																																																					
1845	281																																																																																																																																																																																																																																																																																							
1846	1889	2191	2279	2347	2545	2554	2707	2727	2787	2811	3088	3187	3235	3347	3348	3904	3962	4656	4748	4851	4943	4957	158	163	468	478	624	701	711	968	973	1179	1334	1358	1424	1430	1431	1560	1570																																																																																																																																																																																																																																																	
1847	5002																																																																																																																																																																																																																																																																																							
1848	2100	4008	4069	92	485	1104	1158	1740																																																																																																																																																																																																																																																																																
1849	4640	78	558																																																																																																																																																																																																																																																																																					
1850	3672	4637	626																																																																																																																																																																																																																																																																																					
1851	2398	2816	1297																																																																																																																																																																																																																																																																																					
1852	1924	3222	3578	3938	4454	4590	764	930	1124																																																																																																																																																																																																																																																																															
1853	2133	3686	606																																																																																																																																																																																																																																																																																					
1854	1897	1962	2060	2072	2228	2241	2320	2579	2587	2649	2676	2769	2809	2858	2930	3063	3081	3100	3212	3423	3450	3564	3587	3808	3846	3984	4248	4386	4761	4888	4924	4955	14	77	128	278	283	328	350	473	537	604	772	838	892	1085	1258	1335	1596	1639	1760																																																																																																																																																																																																																																					
1855	3461	231																																																																																																																																																																																																																																																																																						
1856	756																																																																																																																																																																																																																																																																																							
1857	3535	3601	1135																																																																																																																																																																																																																																																																																					
1858	2747																																																																																																																																																																																																																																																																																							
1859	2646																																																																																																																																																																																																																																																																																							
1860	2910	3461	3578	1007																																																																																																																																																																																																																																																																																				
1861	2548	3643	3969	92	300	361	637	1153	1409	1522	1589																																																																																																																																																																																																																																																																													
1862	1874	4475	179	1424	1612																																																																																																																																																																																																																																																																																			
1863	82	116																																																																																																																																																																																																																																																																																						
1864	2139	475																																																																																																																																																																																																																																																																																						
1865	2214	2528	4806	1728																																																																																																																																																																																																																																																																																				
1866	2185	2313	2926	3700	1504																																																																																																																																																																																																																																																																																			
1867	3519	3622																																																																																																																																																																																																																																																																																						
1868	1885	2650	2697	2945	2955	2958	2973	3254	3380	3508	3563	3734	4876	222	231	617	872	992	1125	1338	1468	1502	1762	1816																																																																																																																																																																																																																																																																
1869	3254	322	677	1468																																																																																																																																																																																																																																																																																				
1870	2003																																																																																																																																																																																																																																																																																							
1871	115	995																																																																																																																																																																																																																																																																																						
1872	3294	3306	3600	4027	701																																																																																																																																																																																																																																																																																			
1873	3129	3966	4190																																																																																																																																																																																																																																																																																					
1874	3672	3992	4015	1450	1513	1522	1862																																																																																																																																																																																																																																																																																	
1875	3378	3885	408	641																																																																																																																																																																																																																																																																																				
1876	2747	3797	3877	3901	3914	4007	118	1111																																																																																																																																																																																																																																																																																
1877	2034	2355	2417	2522	2673	2675	2872	3010	3164	3374	3435	3721	4121	4586	203	247	300	468	573	968	1349	1473	1522																																																																																																																																																																																																																																																																	
1878	2031	2073	412	828	1383																																																																																																																																																																																																																																																																																			
1879	3371	1475																																																																																																																																																																																																																																																																																						
1880	2139	2919	3513	3682	4091	4324	4718	4759	4826	4868	26	640	680	961	1204	1419	1709																																																																																																																																																																																																																																																																							
1881	2139	2746	3495	4718	4957	124	606	707																																																																																																																																																																																																																																																																																
1882	4055																																																																																																																																																																																																																																																																																							
1883	2079	3200	4027	4594	5047	747	920	922	1280	1491																																																																																																																																																																																																																																																																														
1884	1888	1916	1932	2125	2248	2339	2539	2563	2573	2619	2668	2683	2916	3036	3092	3130	3237	3282	3478	3495	3616	3727	3736	3949	4008	4069	4091	4265	4305	4385	4404	4422	4498	4545	4804	4829	4875	4926	5049	94	100	408	412	479	555	603	612	720	1027	1044	1069	1122	1172	1332	1384	1437	1457	1612	1738																																																																																																																																																																																																																													
1885	2261	2533	2687	2942	2945	3254	3362	3505	3507	3548	3653	3903	4626	4998	5076	5080	115	231	322	412	548	1029	1067	1115	1183	1191	1338	1381	1468	1502	1868																																																																																																																																																																																																																																																									
1886	2139	2373	2396	2489	2545	2556	2566	2588	2707	2732	2772	2854	2907	2928	2954	3019	3277	3492	3593	3782	3799	3957	3969	4101	4141	4225	4288	4473	4503	4635	4683	4733	4895	4899	5060	26	75	155	175	247	299	329	361	719	725	749	921	1128	1393	1503	1520	1570	1592	1709	1765	1796																																																																																																																																																																																																																																
1887	3273	3458	3825	4011	4104	4448	5020	5054	201	231	281	1570	1688																																																																																																																																																																																																																																																																											
1888	1944	1979	2041	2176	2190	4055	4093	4121	4265	4360	4374	4437	4644	538	688	1027	1884																																																																																																																																																																																																																																																																							
1889	2570	2900	3208	3222	3674	3763	4069	4153	4385	4422	4775	5025	105	899	934	998	1431	1473	1570	1687	1837	1846																																																																																																																																																																																																																																																																		
1890	1951	892	1124																																																																																																																																																																																																																																																																																					
1891	5002	606	930	1124																																																																																																																																																																																																																																																																																				
1892	3350	3519																																																																																																																																																																																																																																																																																						
1893	2088	2658	3042																																																																																																																																																																																																																																																																																					
1894	3286	41																																																																																																																																																																																																																																																																																						
1895	2026	2100	2173	2289	2322	2339	2369	2472	2563	2822	3056	3189	3674	3820	3868	3949	3957	3992	4044	4055	4091	4377	4404	4422	4597	4734	4820	4947	4948	4966	5025	5048	499	603	612	618	773	846	871	980	1314	1431	1461	1740																																																																																																																																																																																																																																												
1896	2150	2165	2489	3186	3421	3725	3920	4097	4188	4285	4354	4520	4733	4907	4987	5067	170	218	291	358	414	437	596	1052	1332	1443	1618	1701	1722																																																																																																																																																																																																																																																											
1897	283	1563	1854																																																																																																																																																																																																																																																																																					
1898	1249																																																																																																																																																																																																																																																																																							
1899	3194	4517	4802	308	329																																																																																																																																																																																																																																																																																			
1900	2609	3194	4287	4678	4916	308	329	1363																																																																																																																																																																																																																																																																																
1901	2219																																																																																																																																																																																																																																																																																							
1902	2237	4369	827																																																																																																																																																																																																																																																																																					
1903	2429	2534	3020	3410	3491	3492	3885	4872	4968	4969	4972	325	813	827	1648	1664																																																																																																																																																																																																																																																																								
1904	2219																																																																																																																																																																																																																																																																																							
1905	2743																																																																																																																																																																																																																																																																																							
1906	2339	3996	4422	4867	5039	1256	1612																																																																																																																																																																																																																																																																																	
1907	4097	149	300																																																																																																																																																																																																																																																																																					
1908	1909	2001	2514	2704	2850	2854	2888	3057	3097	3098	3276	3416	3427	3491	3745	3827	3872	3885	4055	4300	4400	4511	4803	4969	4999	201	646	693	1079	1129	1146	1280	1409	1461	1548	1599	1673	1737	1739																																																																																																																																																																																																																																																	
1909	3149	3491	3654	3933	3970	4140	4200	4509	4665	5016	5083	40	1055	1452	1521	1548	1648	1778	1908																																																																																																																																																																																																																																																																					
1910	2241	2482	4639	1259																																																																																																																																																																																																																																																																																				
1911	3148	3378																																																																																																																																																																																																																																																																																						
1912	3639	3650	3782	3908	4207	4522	4899	175	361	488	880	973	1351	1412	1503	1592	1710																																																																																																																																																																																																																																																																							
1913	2914	827																																																																																																																																																																																																																																																																																						
1914	1042																																																																																																																																																																																																																																																																																							
1915	3179																																																																																																																																																																																																																																																																																							
1916	555	1384	1884																																																																																																																																																																																																																																																																																					
1917	2711	3107	3226	3806	1146																																																																																																																																																																																																																																																																																			
1918	2963	3728	680	755	1491	1581	1728																																																																																																																																																																																																																																																																																	
1919	3390																																																																																																																																																																																																																																																																																							
1920	68																																																																																																																																																																																																																																																																																							
1921	3804	55	1014																																																																																																																																																																																																																																																																																					
1922	2341	4141	4225	4989	26	365	580	1002	1373																																																																																																																																																																																																																																																																															
1923	2292	3597	4104	4407	4587	4821	5014	555	751	1321	1604																																																																																																																																																																																																																																																																													
1924	2035	2388	2397	2439	2453	2494	2741	2954	3029	3094	3251	3256	3286	3582	3787	3794	3967	3977	4045	4055	4146	4267	4406	4419	4469	4527	4539	4646	4731	4791	4908	4997	5069	280	400	433	577	714	991	1253	1424	1436	1488	1647	1668	1707	1835	1852																																																																																																																																																																																																																																								
1925	1760																																																																																																																																																																																																																																																																																							
1926	3672	664	1701																																																																																																																																																																																																																																																																																					
1927	1965	2721	2745	3710	4153	4715	4872	1072																																																																																																																																																																																																																																																																																
1928	3286	3847	1510																																																																																																																																																																																																																																																																																					
1929	4018	4567	709	1709																																																																																																																																																																																																																																																																																				
1930	415																																																																																																																																																																																																																																																																																							
1931	2747	3427	3578	3650	3995	4055	281																																																																																																																																																																																																																																																																																	
1932	2339	2409	3727	3881	4008	504	555	773	1044	1884																																																																																																																																																																																																																																																																														
1933	4585	1062	1789																																																																																																																																																																																																																																																																																					
1934	3378																																																																																																																																																																																																																																																																																							
1935	2482	4080																																																																																																																																																																																																																																																																																						
1936	412	773																																																																																																																																																																																																																																																																																						
1937	3672	1143																																																																																																																																																																																																																																																																																						
1938	4683	4837	45	365	371	1785																																																																																																																																																																																																																																																																																		
1939	3378	3678																																																																																																																																																																																																																																																																																						
1940	2237	555																																																																																																																																																																																																																																																																																						
1941	2237	2266	2367	2622	2707	3010	3458	3510	3578	3682	4055	4825	4868	26	231	262	513	574	1124	1326	1457	1665	1789	1837																																																																																																																																																																																																																																																																
1942	2509	2749	2852	2909	2992	3224	3843	4162	4525	5018	47	958	1046	1431																																																																																																																																																																																																																																																																										
1943	222																																																																																																																																																																																																																																																																																							
1944	1979	2584	2687	3371	3425	4093	4265	115	688	1027	1888																																																																																																																																																																																																																																																																													
1945	2963	3222	3944	603	1124																																																																																																																																																																																																																																																																																			
1946	3325	4741	723																																																																																																																																																																																																																																																																																					
1947	2566	3012	22	630	709	751	1095	1754																																																																																																																																																																																																																																																																																
1948	3661																																																																																																																																																																																																																																																																																							
1949	177	470																																																																																																																																																																																																																																																																																						
1950	2061	2100	2339	2362	2451	2558	2594	2673	2720	2736	3273	3441	3495	3727	3734	3903	3913	3916	3924	4034	4044	4104	4118	4358	4573	4601	4849	4966	42	120	412	485	625	633	666	773	930	1384	1437	1457	1461																																																																																																																																																																																																																																															
1951	1987	2995	3624	4895	327	524	1766	1890																																																																																																																																																																																																																																																																																
1952	3157	4925	213	742																																																																																																																																																																																																																																																																																				
1953	2747	3044	4539	98	415																																																																																																																																																																																																																																																																																			
1954	2258	4394	1064	1765																																																																																																																																																																																																																																																																																				
1955	2466																																																																																																																																																																																																																																																																																							
1956	1226	1506																																																																																																																																																																																																																																																																																						
1957	2500	3924	412																																																																																																																																																																																																																																																																																					
1958	707																																																																																																																																																																																																																																																																																							
1959	1963	2747	3405	3518	3935	4119	4327	4777	136	183	328	536	785	789	1152	1188	1225	1340	1521	1729	1759																																																																																																																																																																																																																																																																			
1960	2444	2707	2875	3061	3277	3348	3896	3952	4288	4749	291	636	924																																																																																																																																																																																																																																																																											
1961	3100	4339	5092	450	636	1075																																																																																																																																																																																																																																																																																		
1962	2062	4156	870	1854																																																																																																																																																																																																																																																																																				
1963	1959																																																																																																																																																																																																																																																																																							
1964	2001	2226	2511	3378	731	1417	1461	1673																																																																																																																																																																																																																																																																																
1965	3769	4715	374	615	884	1062	1927																																																																																																																																																																																																																																																																																	
1966	2504	2539	2578	3290	3607	4104	4564	99	1202	1383																																																																																																																																																																																																																																																																														
1967	2785	4194	213																																																																																																																																																																																																																																																																																					
1968	2747	4753	238																																																																																																																																																																																																																																																																																					
1969	2237	2373	2597	2922	4153	4848	26	630	761	916	1636	1645	1665																																																																																																																																																																																																																																																																											
1970	2011	4712	5017																																																																																																																																																																																																																																																																																					
1971	2325	2615	2683	3858	4807	4867	329	1135	1424	1656																																																																																																																																																																																																																																																																														
1972	2747	3378	4162	324	440																																																																																																																																																																																																																																																																																			
1973	2034	2239	2510	2909	3164	4121	4392	4410	300	361																																																																																																																																																																																																																																																																														
1974	3975	679	827																																																																																																																																																																																																																																																																																					
1975	2105	2482	2494	2769	3367	3450	4386	4881	328	537	772	1542																																																																																																																																																																																																																																																																												
1976	2451	2909	3722	4055	4385	83	287	624	859																																																																																																																																																																																																																																																																															
1977	3720	3998	287	384	570	1156																																																																																																																																																																																																																																																																																		
1978	4121																																																																																																																																																																																																																																																																																							
